agency_cd,site_no,datetime,gage_height,qual_code
USGS,10337000,12/31/69,7.55,A
USGS,10337000,1/1/70,7.55,A
USGS,10337000,1/2/70,7.54,A
USGS,10337000,1/3/70,7.53,A
USGS,10337000,1/4/70,7.52,A
USGS,10337000,1/5/70,7.51,A
USGS,10337000,1/6/70,7.51,A
USGS,10337000,1/7/70,7.5,A
USGS,10337000,1/8/70,7.5,A
USGS,10337000,1/9/70,7.62,A
USGS,10337000,1/10/70,7.62,A
USGS,10337000,1/11/70,7.62,A
USGS,10337000,1/12/70,7.63,A
USGS,10337000,1/13/70,7.65,A
USGS,10337000,1/14/70,7.83,A
USGS,10337000,1/15/70,7.88,A
USGS,10337000,1/16/70,8.08,A
USGS,10337000,1/17/70,8.16,A
USGS,10337000,1/18/70,8.19,A
USGS,10337000,1/19/70,8.23,A
USGS,10337000,1/20/70,8.31,A
USGS,10337000,1/21/70,8.53,A
USGS,10337000,1/22/70,8.58,A
USGS,10337000,1/23/70,8.7,A
USGS,10337000,1/24/70,8.7,A
USGS,10337000,1/25/70,8.7,A
USGS,10337000,1/26/70,8.73,A
USGS,10337000,1/27/70,8.76,A
USGS,10337000,1/28/70,8.75,A
USGS,10337000,1/29/70,8.72,A
USGS,10337000,1/30/70,8.7,A
USGS,10337000,1/31/70,8.68,A
USGS,10337000,2/1/70,8.65,A
USGS,10337000,2/2/70,8.64,A
USGS,10337000,2/3/70,8.61,A
USGS,10337000,2/4/70,8.6,A
USGS,10337000,2/5/70,8.57,A
USGS,10337000,2/6/70,8.55,A
USGS,10337000,2/7/70,8.54,A
USGS,10337000,2/8/70,8.51,A
USGS,10337000,2/9/70,8.5,A
USGS,10337000,2/10/70,8.45,A
USGS,10337000,2/11/70,8.46,A
USGS,10337000,2/12/70,8.53,A
USGS,10337000,2/13/70,8.52,A
USGS,10337000,2/14/70,8.5,A
USGS,10337000,2/15/70,8.53,A
USGS,10337000,2/16/70,8.57,A
USGS,10337000,2/17/70,8.54,A
USGS,10337000,2/18/70,8.55,A
USGS,10337000,2/19/70,8.52,A
USGS,10337000,2/20/70,8.43,A
USGS,10337000,2/21/70,8.4,A
USGS,10337000,2/22/70,8.38,A
USGS,10337000,2/23/70,8.36,A
USGS,10337000,2/24/70,8.35,A
USGS,10337000,2/25/70,8.33,A
USGS,10337000,2/26/70,8.32,A
USGS,10337000,2/27/70,8.31,A
USGS,10337000,2/28/70,8.32,A
USGS,10337000,3/1/70,8.33,A
USGS,10337000,3/2/70,8.32,A
USGS,10337000,3/3/70,8.3,A
USGS,10337000,3/4/70,8.3,A
USGS,10337000,3/5/70,8.3,A
USGS,10337000,3/6/70,8.28,A
USGS,10337000,3/7/70,8.28,A
USGS,10337000,3/8/70,8.25,A
USGS,10337000,3/9/70,8.23,A
USGS,10337000,3/10/70,8.2,A
USGS,10337000,3/11/70,8.17,A
USGS,10337000,3/12/70,8.16,A
USGS,10337000,3/13/70,8.15,A
USGS,10337000,3/14/70,8.14,A
USGS,10337000,3/15/70,8.13,A
USGS,10337000,3/16/70,8.12,A
USGS,10337000,3/17/70,8.1,A
USGS,10337000,3/18/70,8.08,A
USGS,10337000,3/19/70,8.05,A
USGS,10337000,3/20/70,8.04,A
USGS,10337000,3/21/70,8.03,A
USGS,10337000,3/22/70,8.02,A
USGS,10337000,3/23/70,8.01,A
USGS,10337000,3/24/70,8.01,A
USGS,10337000,3/25/70,8,A
USGS,10337000,3/26/70,8,A
USGS,10337000,3/27/70,8,A
USGS,10337000,3/28/70,8,A
USGS,10337000,3/29/70,8,A
USGS,10337000,3/30/70,8,A
USGS,10337000,3/31/70,7.99,A
USGS,10337000,4/1/70,7.99,A
USGS,10337000,4/2/70,7.98,A
USGS,10337000,4/3/70,7.98,A
USGS,10337000,4/4/70,7.98,A
USGS,10337000,4/5/70,7.99,A
USGS,10337000,4/6/70,7.98,A
USGS,10337000,4/7/70,8,A
USGS,10337000,4/8/70,8,A
USGS,10337000,4/9/70,8,A
USGS,10337000,4/10/70,8,A
USGS,10337000,4/11/70,8,A
USGS,10337000,4/12/70,8,A
USGS,10337000,4/13/70,8,A
USGS,10337000,4/14/70,8.01,A
USGS,10337000,4/15/70,8.02,A
USGS,10337000,4/16/70,8.02,A
USGS,10337000,4/17/70,8.02,A
USGS,10337000,4/18/70,8.02,A
USGS,10337000,4/19/70,8.02,A
USGS,10337000,4/20/70,8.02,A
USGS,10337000,4/21/70,8.07,A
USGS,10337000,4/22/70,8.08,A
USGS,10337000,4/23/70,8.08,A
USGS,10337000,4/24/70,8.07,A
USGS,10337000,4/25/70,8.11,A
USGS,10337000,4/26/70,8.1,A
USGS,10337000,4/27/70,8.11,A
USGS,10337000,4/28/70,8.1,A
USGS,10337000,4/29/70,8.1,A
USGS,10337000,4/30/70,8.1,A
USGS,10337000,5/1/70,8.11,A
USGS,10337000,5/2/70,8.12,A
USGS,10337000,5/3/70,8.12,A
USGS,10337000,5/4/70,8.13,A
USGS,10337000,5/5/70,8.15,A
USGS,10337000,5/6/70,8.16,A
USGS,10337000,5/7/70,8.17,A
USGS,10337000,5/8/70,8.19,A
USGS,10337000,5/9/70,8.21,A
USGS,10337000,5/10/70,8.2,A
USGS,10337000,5/11/70,8.2,A
USGS,10337000,5/12/70,8.19,A
USGS,10337000,5/13/70,8.2,A
USGS,10337000,5/14/70,8.22,A
USGS,10337000,5/15/70,8.24,A
USGS,10337000,5/16/70,8.26,A
USGS,10337000,5/17/70,8.29,A
USGS,10337000,5/18/70,8.31,A
USGS,10337000,5/19/70,8.32,A
USGS,10337000,5/20/70,8.35,A
USGS,10337000,5/21/70,8.37,A
USGS,10337000,5/22/70,8.39,A
USGS,10337000,5/23/70,8.41,A
USGS,10337000,5/24/70,8.44,A
USGS,10337000,5/25/70,8.46,A
USGS,10337000,5/26/70,8.49,A
USGS,10337000,5/27/70,8.5,A
USGS,10337000,5/28/70,8.53,A
USGS,10337000,5/29/70,8.55,A
USGS,10337000,5/30/70,8.59,A
USGS,10337000,5/31/70,8.59,A
USGS,10337000,6/1/70,8.6,A
USGS,10337000,6/2/70,8.62,A
USGS,10337000,6/3/70,8.65,A
USGS,10337000,6/4/70,8.66,A
USGS,10337000,6/5/70,8.69,A
USGS,10337000,6/6/70,8.7,A
USGS,10337000,6/7/70,8.7,A
USGS,10337000,6/8/70,8.75,A
USGS,10337000,6/9/70,8.76,A
USGS,10337000,6/10/70,8.78,A
USGS,10337000,6/11/70,8.79,A
USGS,10337000,6/12/70,8.82,A
USGS,10337000,6/13/70,8.8,A
USGS,10337000,6/14/70,8.83,A
USGS,10337000,6/15/70,8.84,A
USGS,10337000,6/16/70,8.83,A
USGS,10337000,6/17/70,8.84,A
USGS,10337000,6/18/70,8.85,A
USGS,10337000,6/19/70,8.85,A
USGS,10337000,6/20/70,8.87,A
USGS,10337000,6/21/70,8.89,A
USGS,10337000,6/22/70,8.9,A
USGS,10337000,6/23/70,8.9,A
USGS,10337000,6/24/70,8.91,A
USGS,10337000,6/25/70,8.92,A
USGS,10337000,6/26/70,9,A
USGS,10337000,6/27/70,9.04,A
USGS,10337000,6/28/70,8.99,A
USGS,10337000,6/29/70,9,A
USGS,10337000,6/30/70,9.01,A
USGS,10337000,7/1/70,8.98,A
USGS,10337000,7/2/70,8.98,A
USGS,10337000,7/3/70,8.97,A
USGS,10337000,7/4/70,8.95,A
USGS,10337000,7/5/70,8.93,A
USGS,10337000,7/6/70,8.91,A
USGS,10337000,7/7/70,8.9,A
USGS,10337000,7/8/70,8.88,A
USGS,10337000,7/9/70,8.87,A
USGS,10337000,7/10/70,8.85,A
USGS,10337000,7/11/70,8.84,A
USGS,10337000,7/12/70,8.83,A
USGS,10337000,7/13/70,8.83,A
USGS,10337000,7/14/70,8.83,A
USGS,10337000,7/15/70,8.83,A
USGS,10337000,7/16/70,8.79,A
USGS,10337000,7/17/70,8.8,A
USGS,10337000,7/18/70,8.78,A
USGS,10337000,7/19/70,8.78,A
USGS,10337000,7/20/70,8.75,A
USGS,10337000,7/21/70,8.73,A
USGS,10337000,7/22/70,8.73,A
USGS,10337000,7/23/70,8.72,A
USGS,10337000,7/24/70,8.71,A
USGS,10337000,7/25/70,8.68,A
USGS,10337000,7/26/70,8.67,A
USGS,10337000,7/27/70,8.64,A
USGS,10337000,7/28/70,8.62,A
USGS,10337000,7/29/70,8.6,A
USGS,10337000,7/30/70,8.57,A
USGS,10337000,7/31/70,8.57,A
USGS,10337000,8/1/70,8.55,A
USGS,10337000,8/2/70,8.54,A
USGS,10337000,8/3/70,8.53,A
USGS,10337000,8/4/70,8.5,A
USGS,10337000,8/5/70,8.5,A
USGS,10337000,8/6/70,8.48,A
USGS,10337000,8/7/70,8.45,A
USGS,10337000,8/8/70,8.44,A
USGS,10337000,8/9/70,8.43,A
USGS,10337000,8/10/70,8.42,A
USGS,10337000,8/11/70,8.42,A
USGS,10337000,8/12/70,8.4,A
USGS,10337000,8/13/70,8.39,A
USGS,10337000,8/14/70,8.38,A
USGS,10337000,8/15/70,8.37,A
USGS,10337000,8/16/70,8.34,A
USGS,10337000,8/17/70,8.33,A
USGS,10337000,8/18/70,8.3,A
USGS,10337000,8/19/70,8.3,A
USGS,10337000,8/20/70,8.27,A
USGS,10337000,8/21/70,8.26,A
USGS,10337000,8/22/70,8.24,A
USGS,10337000,8/23/70,8.22,A
USGS,10337000,8/24/70,8.2,A
USGS,10337000,8/25/70,8.17,A
USGS,10337000,8/26/70,8.14,A
USGS,10337000,8/27/70,8.12,A
USGS,10337000,8/28/70,8.11,A
USGS,10337000,8/29/70,8.11,A
USGS,10337000,8/30/70,8.08,A
USGS,10337000,8/31/70,8.03,A
USGS,10337000,9/1/70,8.02,A
USGS,10337000,9/2/70,7.99,A
USGS,10337000,9/3/70,7.95,A
USGS,10337000,9/4/70,7.96,A
USGS,10337000,9/5/70,7.88,A
USGS,10337000,9/6/70,7.89,A
USGS,10337000,9/7/70,7.86,A
USGS,10337000,9/8/70,7.85,A
USGS,10337000,9/9/70,7.85,A
USGS,10337000,9/10/70,7.83,A
USGS,10337000,9/11/70,7.82,A
USGS,10337000,9/12/70,7.74,A
USGS,10337000,9/13/70,7.74,A
USGS,10337000,9/14/70,7.67,A
USGS,10337000,9/15/70,7.7,A
USGS,10337000,9/16/70,7.67,A
USGS,10337000,9/17/70,7.66,A
USGS,10337000,9/18/70,7.62,A
USGS,10337000,9/19/70,7.62,A
USGS,10337000,9/20/70,7.55,A
USGS,10337000,9/21/70,7.56,A
USGS,10337000,9/22/70,7.51,A
USGS,10337000,9/23/70,7.52,A
USGS,10337000,9/24/70,7.49,A
USGS,10337000,9/25/70,7.45,A
USGS,10337000,9/26/70,7.45,A
USGS,10337000,9/27/70,7.43,A
USGS,10337000,9/28/70,7.43,A
USGS,10337000,9/29/70,7.4,A
USGS,10337000,9/30/70,7.4,A
USGS,10337000,10/1/70,7.39,A
USGS,10337000,10/2/70,7.38,A
USGS,10337000,10/3/70,7.37,A
USGS,10337000,10/4/70,7.35,A
USGS,10337000,10/5/70,7.31,A
USGS,10337000,10/6/70,7.3,A
USGS,10337000,10/7/70,7.25,A
USGS,10337000,10/8/70,7.26,A
USGS,10337000,10/9/70,7.22,A
USGS,10337000,10/10/70,7.23,A
USGS,10337000,10/11/70,7.19,A
USGS,10337000,10/12/70,7.2,A
USGS,10337000,10/13/70,7.16,A
USGS,10337000,10/14/70,7.17,A
USGS,10337000,10/15/70,7.13,A
USGS,10337000,10/16/70,7.13,A
USGS,10337000,10/17/70,7.12,A
USGS,10337000,10/18/70,7.1,A
USGS,10337000,10/19/70,7.06,A
USGS,10337000,10/20/70,7.08,A
USGS,10337000,10/21/70,7.02,A
USGS,10337000,10/22/70,7.03,A
USGS,10337000,10/23/70,7.03,A
USGS,10337000,10/24/70,7.03,A
USGS,10337000,10/25/70,6.98,A
USGS,10337000,10/26/70,6.98,A
USGS,10337000,10/27/70,6.95,A
USGS,10337000,10/28/70,6.96,A
USGS,10337000,10/29/70,6.95,A
USGS,10337000,10/30/70,6.93,A
USGS,10337000,10/31/70,6.92,A
USGS,10337000,11/1/70,6.91,A
USGS,10337000,11/2/70,6.92,A
USGS,10337000,11/3/70,6.86,A
USGS,10337000,11/4/70,6.92,A
USGS,10337000,11/5/70,6.95,A
USGS,10337000,11/6/70,7,A
USGS,10337000,11/7/70,6.98,A
USGS,10337000,11/8/70,6.95,A
USGS,10337000,11/9/70,6.98,A
USGS,10337000,11/10/70,6.96,A
USGS,10337000,11/11/70,6.95,A
USGS,10337000,11/12/70,6.99,A
USGS,10337000,11/13/70,6.97,A
USGS,10337000,11/14/70,6.97,A
USGS,10337000,11/15/70,6.92,A
USGS,10337000,11/16/70,6.95,A
USGS,10337000,11/17/70,6.92,A
USGS,10337000,11/18/70,6.91,A
USGS,10337000,11/19/70,6.92,A
USGS,10337000,11/20/70,6.88,A
USGS,10337000,11/21/70,6.88,A
USGS,10337000,11/22/70,6.88,A
USGS,10337000,11/23/70,6.86,A
USGS,10337000,11/24/70,6.9,A
USGS,10337000,11/25/70,7.05,A
USGS,10337000,11/26/70,7.03,A
USGS,10337000,11/27/70,7,A
USGS,10337000,11/28/70,7.1,A
USGS,10337000,11/29/70,7.12,A
USGS,10337000,11/30/70,7.13,A
USGS,10337000,12/1/70,7.21,A
USGS,10337000,12/2/70,7.27,A
USGS,10337000,12/3/70,7.27,A
USGS,10337000,12/4/70,7.35,A
USGS,10337000,12/5/70,7.35,A
USGS,10337000,12/6/70,7.35,A
USGS,10337000,12/7/70,7.33,A
USGS,10337000,12/8/70,7.41,A
USGS,10337000,12/9/70,7.4,A
USGS,10337000,12/10/70,7.4,A
USGS,10337000,12/11/70,7.39,A
USGS,10337000,12/12/70,7.39,A
USGS,10337000,12/13/70,7.38,A
USGS,10337000,12/14/70,7.38,A
USGS,10337000,12/15/70,7.4,A
USGS,10337000,12/16/70,7.56,A
USGS,10337000,12/17/70,7.55,A
USGS,10337000,12/18/70,7.55,A
USGS,10337000,12/19/70,7.53,A
USGS,10337000,12/20/70,7.51,A
USGS,10337000,12/21/70,7.53,A
USGS,10337000,12/22/70,7.54,A
USGS,10337000,12/23/70,7.52,A
USGS,10337000,12/24/70,7.5,A
USGS,10337000,12/25/70,7.51,A
USGS,10337000,12/26/70,7.5,A
USGS,10337000,12/27/70,7.5,A
USGS,10337000,12/28/70,7.5,A
USGS,10337000,12/29/70,7.52,A
USGS,10337000,12/30/70,7.51,A
USGS,10337000,12/31/70,7.51,A
USGS,10337000,1/1/71,7.53,A
USGS,10337000,1/2/71,7.51,A
USGS,10337000,1/3/71,7.45,A
USGS,10337000,1/4/71,7.46,A
USGS,10337000,1/5/71,7.46,A
USGS,10337000,1/6/71,7.43,A
USGS,10337000,1/7/71,7.42,A
USGS,10337000,1/8/71,7.42,A
USGS,10337000,1/9/71,7.41,A
USGS,10337000,1/10/71,7.46,A
USGS,10337000,1/11/71,7.43,A
USGS,10337000,1/12/71,7.47,A
USGS,10337000,1/13/71,7.57,A
USGS,10337000,1/14/71,7.54,A
USGS,10337000,1/15/71,7.51,A
USGS,10337000,1/16/71,7.55,A
USGS,10337000,1/17/71,7.55,A
USGS,10337000,1/18/71,7.55,A
USGS,10337000,1/19/71,7.55,A
USGS,10337000,1/20/71,7.55,A
USGS,10337000,1/21/71,7.54,A
USGS,10337000,1/22/71,7.53,A
USGS,10337000,1/23/71,7.53,A
USGS,10337000,1/24/71,7.51,A
USGS,10337000,1/25/71,7.5,A
USGS,10337000,1/26/71,7.5,A
USGS,10337000,1/27/71,7.49,A
USGS,10337000,1/28/71,7.48,A
USGS,10337000,1/29/71,7.48,A
USGS,10337000,1/30/71,7.48,A
USGS,10337000,1/31/71,7.48,A
USGS,10337000,2/1/71,7.47,A
USGS,10337000,2/2/71,7.47,A
USGS,10337000,2/3/71,7.44,A
USGS,10337000,2/4/71,7.44,A
USGS,10337000,2/5/71,7.43,A
USGS,10337000,2/6/71,7.42,A
USGS,10337000,2/7/71,7.43,A
USGS,10337000,2/8/71,7.42,A
USGS,10337000,2/9/71,7.41,A
USGS,10337000,2/10/71,7.41,A
USGS,10337000,2/11/71,7.4,A
USGS,10337000,2/12/71,7.38,A
USGS,10337000,2/13/71,7.38,A
USGS,10337000,2/14/71,7.37,A
USGS,10337000,2/15/71,7.37,A
USGS,10337000,2/16/71,7.37,A
USGS,10337000,2/17/71,7.36,A
USGS,10337000,2/18/71,7.36,A
USGS,10337000,2/19/71,7.36,A
USGS,10337000,2/20/71,7.35,A
USGS,10337000,2/21/71,7.36,A
USGS,10337000,2/22/71,7.35,A
USGS,10337000,2/23/71,7.34,A
USGS,10337000,2/24/71,7.3,A
USGS,10337000,2/25/71,7.33,A
USGS,10337000,2/26/71,7.32,A
USGS,10337000,2/27/71,7.34,A
USGS,10337000,2/28/71,7.32,A
USGS,10337000,3/1/71,7.3,A
USGS,10337000,3/2/71,7.3,A
USGS,10337000,3/3/71,7.28,A
USGS,10337000,3/4/71,7.28,A
USGS,10337000,3/5/71,7.28,A
USGS,10337000,3/6/71,7.28,A
USGS,10337000,3/7/71,7.27,A
USGS,10337000,3/8/71,7.26,A
USGS,10337000,3/9/71,7.25,A
USGS,10337000,3/10/71,7.24,A
USGS,10337000,3/11/71,7.2,A
USGS,10337000,3/12/71,7.38,A
USGS,10337000,3/13/71,7.36,A
USGS,10337000,3/14/71,7.35,A
USGS,10337000,3/15/71,7.35,A
USGS,10337000,3/16/71,7.35,A
USGS,10337000,3/17/71,7.33,A
USGS,10337000,3/18/71,7.33,A
USGS,10337000,3/19/71,7.33,A
USGS,10337000,3/20/71,7.33,A
USGS,10337000,3/21/71,7.33,A
USGS,10337000,3/22/71,7.3,A
USGS,10337000,3/23/71,7.36,A
USGS,10337000,3/24/71,7.35,A
USGS,10337000,3/25/71,7.45,A
USGS,10337000,3/26/71,7.58,A
USGS,10337000,3/27/71,7.6,A
USGS,10337000,3/28/71,7.6,A
USGS,10337000,3/29/71,7.6,A
USGS,10337000,3/30/71,7.6,A
USGS,10337000,3/31/71,7.6,A
USGS,10337000,4/1/71,7.62,A
USGS,10337000,4/2/71,7.62,A
USGS,10337000,4/3/71,7.62,A
USGS,10337000,4/4/71,7.63,A
USGS,10337000,4/5/71,7.63,A
USGS,10337000,4/6/71,7.62,A
USGS,10337000,4/7/71,7.64,A
USGS,10337000,4/8/71,7.65,A
USGS,10337000,4/9/71,7.63,A
USGS,10337000,4/10/71,7.65,A
USGS,10337000,4/11/71,7.66,A
USGS,10337000,4/12/71,7.67,A
USGS,10337000,4/13/71,7.68,A
USGS,10337000,4/14/71,7.7,A
USGS,10337000,4/15/71,7.71,A
USGS,10337000,4/16/71,7.71,A
USGS,10337000,4/17/71,7.73,A
USGS,10337000,4/18/71,7.75,A
USGS,10337000,4/19/71,7.75,A
USGS,10337000,4/20/71,7.75,A
USGS,10337000,4/21/71,7.77,A
USGS,10337000,4/22/71,7.78,A
USGS,10337000,4/23/71,7.77,A
USGS,10337000,4/24/71,7.8,A
USGS,10337000,4/25/71,7.81,A
USGS,10337000,4/26/71,7.86,A
USGS,10337000,4/27/71,7.87,A
USGS,10337000,4/28/71,7.87,A
USGS,10337000,4/29/71,7.87,A
USGS,10337000,4/30/71,7.88,A
USGS,10337000,5/1/71,7.89,A
USGS,10337000,5/2/71,7.93,A
USGS,10337000,5/3/71,7.97,A
USGS,10337000,5/4/71,8.01,A
USGS,10337000,5/5/71,8,A
USGS,10337000,5/6/71,8.02,A
USGS,10337000,5/7/71,8.07,A
USGS,10337000,5/8/71,8.07,A
USGS,10337000,5/9/71,8.09,A
USGS,10337000,5/10/71,8.1,A
USGS,10337000,5/11/71,8.13,A
USGS,10337000,5/12/71,8.19,A
USGS,10337000,5/13/71,8.17,A
USGS,10337000,5/14/71,8.22,A
USGS,10337000,5/15/71,8.27,A
USGS,10337000,5/16/71,8.27,A
USGS,10337000,5/17/71,8.28,A
USGS,10337000,5/18/71,8.31,A
USGS,10337000,5/19/71,8.33,A
USGS,10337000,5/20/71,8.35,A
USGS,10337000,5/21/71,8.37,A
USGS,10337000,5/22/71,8.4,A
USGS,10337000,5/23/71,8.41,A
USGS,10337000,5/24/71,8.44,A
USGS,10337000,5/25/71,8.5,A
USGS,10337000,5/26/71,8.5,A
USGS,10337000,5/27/71,8.55,A
USGS,10337000,5/28/71,8.57,A
USGS,10337000,5/29/71,8.59,A
USGS,10337000,5/30/71,8.62,A
USGS,10337000,5/31/71,8.66,A
USGS,10337000,6/1/71,8.67,A
USGS,10337000,6/2/71,8.68,A
USGS,10337000,6/3/71,8.68,A
USGS,10337000,6/4/71,8.68,A
USGS,10337000,6/5/71,8.68,A
USGS,10337000,6/6/71,8.7,A
USGS,10337000,6/7/71,8.72,A
USGS,10337000,6/8/71,8.74,A
USGS,10337000,6/9/71,8.75,A
USGS,10337000,6/10/71,8.77,A
USGS,10337000,6/11/71,8.78,A
USGS,10337000,6/12/71,8.8,A
USGS,10337000,6/13/71,8.83,A
USGS,10337000,6/14/71,8.86,A
USGS,10337000,6/15/71,8.88,A
USGS,10337000,6/16/71,8.88,A
USGS,10337000,6/17/71,8.89,A
USGS,10337000,6/18/71,8.89,A
USGS,10337000,6/19/71,8.9,A
USGS,10337000,6/20/71,8.92,A
USGS,10337000,6/21/71,8.92,A
USGS,10337000,6/22/71,8.92,A
USGS,10337000,6/23/71,8.92,A
USGS,10337000,6/24/71,8.91,A
USGS,10337000,6/25/71,8.91,A
USGS,10337000,6/26/71,8.99,A
USGS,10337000,6/27/71,8.96,A
USGS,10337000,6/28/71,8.99,A
USGS,10337000,6/29/71,8.99,A
USGS,10337000,6/30/71,8.98,A
USGS,10337000,7/1/71,8.98,A
USGS,10337000,7/2/71,8.97,A
USGS,10337000,7/3/71,8.96,A
USGS,10337000,7/4/71,8.95,A
USGS,10337000,7/5/71,8.94,A
USGS,10337000,7/6/71,8.94,A
USGS,10337000,7/7/71,8.94,A
USGS,10337000,7/8/71,8.94,A
USGS,10337000,7/9/71,8.92,A
USGS,10337000,7/10/71,8.94,A
USGS,10337000,7/11/71,8.95,A
USGS,10337000,7/12/71,8.94,A
USGS,10337000,7/13/71,8.97,A
USGS,10337000,7/14/71,8.96,A
USGS,10337000,7/15/71,8.96,A
USGS,10337000,7/16/71,8.97,A
USGS,10337000,7/17/71,8.98,A
USGS,10337000,7/18/71,8.98,A
USGS,10337000,7/19/71,8.98,A
USGS,10337000,7/20/71,8.99,A
USGS,10337000,7/21/71,8.98,A
USGS,10337000,7/22/71,8.97,A
USGS,10337000,7/23/71,8.97,A
USGS,10337000,7/24/71,8.96,A
USGS,10337000,7/25/71,8.95,A
USGS,10337000,7/26/71,8.94,A
USGS,10337000,7/27/71,8.95,A
USGS,10337000,7/28/71,8.95,A
USGS,10337000,7/29/71,8.94,A
USGS,10337000,7/30/71,8.94,A
USGS,10337000,7/31/71,8.94,A
USGS,10337000,8/1/71,8.93,A
USGS,10337000,8/2/71,8.9,A
USGS,10337000,8/3/71,8.87,A
USGS,10337000,8/4/71,8.85,A
USGS,10337000,8/5/71,8.86,A
USGS,10337000,8/6/71,8.85,A
USGS,10337000,8/7/71,8.84,A
USGS,10337000,8/8/71,8.83,A
USGS,10337000,8/9/71,8.84,A
USGS,10337000,8/10/71,8.83,A
USGS,10337000,8/11/71,8.82,A
USGS,10337000,8/12/71,8.8,A
USGS,10337000,8/13/71,8.77,A
USGS,10337000,8/14/71,8.77,A
USGS,10337000,8/15/71,8.74,A
USGS,10337000,8/16/71,8.73,A
USGS,10337000,8/17/71,8.7,A
USGS,10337000,8/18/71,8.68,A
USGS,10337000,8/19/71,8.66,A
USGS,10337000,8/20/71,8.63,A
USGS,10337000,8/21/71,8.6,A
USGS,10337000,8/22/71,8.58,A
USGS,10337000,8/23/71,8.57,A
USGS,10337000,8/24/71,8.56,A
USGS,10337000,8/25/71,8.55,A
USGS,10337000,8/26/71,8.56,A
USGS,10337000,8/27/71,8.54,A
USGS,10337000,8/28/71,8.53,A
USGS,10337000,8/29/71,8.5,A
USGS,10337000,8/30/71,8.49,A
USGS,10337000,8/31/71,8.46,A
USGS,10337000,9/1/71,8.39,A
USGS,10337000,9/2/71,8.39,A
USGS,10337000,9/3/71,8.36,A
USGS,10337000,9/4/71,8.34,A
USGS,10337000,9/5/71,8.32,A
USGS,10337000,9/6/71,8.28,A
USGS,10337000,9/7/71,8.23,A
USGS,10337000,9/8/71,8.25,A
USGS,10337000,9/9/71,8.22,A
USGS,10337000,9/10/71,8.21,A
USGS,10337000,9/11/71,8.2,A
USGS,10337000,9/12/71,8.19,A
USGS,10337000,9/13/71,8.19,A
USGS,10337000,9/14/71,8.19,A
USGS,10337000,9/15/71,8.18,A
USGS,10337000,9/16/71,8.15,A
USGS,10337000,9/17/71,8.13,A
USGS,10337000,9/18/71,8.08,A
USGS,10337000,9/19/71,8.06,A
USGS,10337000,9/20/71,8.06,A
USGS,10337000,9/21/71,8.02,A
USGS,10337000,9/22/71,7.99,A
USGS,10337000,9/23/71,7.96,A
USGS,10337000,9/24/71,7.92,A
USGS,10337000,9/25/71,7.89,A
USGS,10337000,9/26/71,7.88,A
USGS,10337000,9/27/71,7.83,A
USGS,10337000,9/28/71,7.82,A
USGS,10337000,9/29/71,7.83,A
USGS,10337000,9/30/71,7.78,A
USGS,10337000,10/1/71,7.76,A
USGS,10337000,10/2/71,7.77,A
USGS,10337000,10/3/71,7.75,A
USGS,10337000,10/4/71,7.75,A
USGS,10337000,10/5/71,7.73,A
USGS,10337000,10/6/71,7.75,A
USGS,10337000,10/7/71,7.73,A
USGS,10337000,10/8/71,7.74,A
USGS,10337000,10/9/71,7.73,A
USGS,10337000,10/10/71,7.73,A
USGS,10337000,10/11/71,7.72,A
USGS,10337000,10/12/71,7.72,A
USGS,10337000,10/13/71,7.69,A
USGS,10337000,10/14/71,7.69,A
USGS,10337000,10/15/71,7.67,A
USGS,10337000,10/16/71,7.65,A
USGS,10337000,10/17/71,7.63,A
USGS,10337000,10/18/71,7.6,A
USGS,10337000,10/19/71,7.57,A
USGS,10337000,10/20/71,7.56,A
USGS,10337000,10/21/71,7.55,A
USGS,10337000,10/22/71,7.51,A
USGS,10337000,10/23/71,7.53,A
USGS,10337000,10/24/71,7.5,A
USGS,10337000,10/25/71,7.49,A
USGS,10337000,10/26/71,7.47,A
USGS,10337000,10/27/71,7.44,A
USGS,10337000,10/28/71,7.43,A
USGS,10337000,10/29/71,7.38,A
USGS,10337000,10/30/71,7.37,A
USGS,10337000,10/31/71,7.35,A
USGS,10337000,11/1/71,7.33,A
USGS,10337000,11/2/71,7.33,A
USGS,10337000,11/3/71,7.32,A
USGS,10337000,11/4/71,7.3,A
USGS,10337000,11/5/71,7.29,A
USGS,10337000,11/6/71,7.28,A
USGS,10337000,11/7/71,7.25,A
USGS,10337000,11/8/71,7.23,A
USGS,10337000,11/9/71,7.21,A
USGS,10337000,11/10/71,7.19,A
USGS,10337000,11/11/71,7.3,A
USGS,10337000,11/12/71,7.27,A
USGS,10337000,11/13/71,7.31,A
USGS,10337000,11/14/71,7.3,A
USGS,10337000,11/15/71,7.3,A
USGS,10337000,11/16/71,7.26,A
USGS,10337000,11/17/71,7.24,A
USGS,10337000,11/18/71,7.23,A
USGS,10337000,11/19/71,7.2,A
USGS,10337000,11/20/71,7.19,A
USGS,10337000,11/21/71,7.19,A
USGS,10337000,11/22/71,7.18,A
USGS,10337000,11/23/71,7.17,A
USGS,10337000,11/24/71,7.15,A
USGS,10337000,11/25/71,7.15,A
USGS,10337000,11/26/71,7.17,A
USGS,10337000,11/27/71,7.16,A
USGS,10337000,11/28/71,7.18,A
USGS,10337000,11/29/71,7.2,A
USGS,10337000,11/30/71,7.2,A
